"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X7147.35","WAP four-disulfide core domain protein 8","WFDC8","Q8IUA0","WFDC8",331,0.0246621212279028,0.0341185624248015,0.470308680900475,0.558013141118053,297,-0.0177218048662437,0.0131852599588675,0.179975307712706,0.297263363468644,628,-0.0122,0.0123,0.323593656929628,0.393936121838192
"X12453.161","Nuclear RNA export factor 1","NXF1","Q9UBU9","NXF1",332,0.0113000815852018,0.0156747969979956,0.471491000946223,0.559261664387674,297,0.0209737473280128,0.0106922893162287,0.050764936300221,0.11354133698765,629,0.0179,0.0088,0.0426579518801593,0.0679022394657901
"X14615.46","Keratin-associated protein 2-4","KRA24","Q9BYR9","KRTAP2-4",326,-0.0172220872919691,0.0239186112436417,0.472041220867162,0.559759936848543,297,-0.0135845049109239,0.0190461368888595,0.47626759697329,0.611073773709693,623,-0.015,0.0149,0.316227766016838,0.386830381580893
"X6361.49","Receptor-type tyrosine-protein phosphatase R","PTPRR","Q15256","PTPRR",319,-0.00729490243896165,0.01015114408782,0.472914593859214,0.560506413689906,297,-0.0361863438585518,0.0208222709921442,0.0832920695661791,0.166778021975855,616,-0.0128,0.0091,0.158489319246111,0.214090000652489
"X4141.79","C-X-C motif chemokine 10","IP-10","P02778","CXCL10",332,0.0292763780003819,0.0407455985139893,0.472961641346114,0.560506413689906,297,0.193564332576273,0.0379857459831161,6.2616201936281e-07,8.68749304928853e-06,629,0.1172,0.0278,2.45470891568503e-05,8.85713342815546e-05
"X9582.93","Sushi domain-containing protein 1","SUSD1","Q6UWL2","SUSD1",327,-0.00443681526407146,0.00617624946426908,0.473061679073322,0.560506413689906,297,-0.00781795929067794,0.0156441681591253,0.617638389311668,0.728996353575599,624,-0.0049,0.0057,0.398107170553497,0.467830311625845
"X11449.22","F-actin-capping protein subunit alpha-1","CAZA1","P52907","CAPZA1",332,-0.0128324980752404,0.0178778716387115,0.473410871556116,0.560765672972419,297,-0.0850422793915953,0.0372315001479243,0.0230829554001603,0.0615116426121992,629,-0.0264,0.0161,0.102329299228075,0.14680397464308
"X14157.21","14-3-3 protein epsilon","14-3-3E","P62258","YWHAE",331,0.00961469477702597,0.0134008497970567,0.473608138627005,0.560844880020581,297,-0.0188746174097608,0.0272816230969922,0.489587150150558,0.621521349704117,628,0.0041,0.012,0.741310241300917,0.783577131441447
"X19249.18","Lysine--tRNA ligase","SYK","Q15046","KARS1",332,-0.0118179992761067,0.0164964949820036,0.474268615886585,0.561472424147592,297,-0.0621104947413736,0.0378126441637738,0.101548858800141,0.19463330659207,629,-0.0199,0.0151,0.190546071796325,0.251315134865376
"X3362.61","Chordin-like protein 1","CRDL1","Q9BU40","CHRDL1",330,0.018234787129755,0.0255084744169415,0.47522323537055,0.562447753255018,297,-0.0184029144040824,0.0175501543997892,0.295237014865304,0.427403029598005,627,-0.0066,0.0145,0.645654229034656,0.697728351527149
"X18905.5","Keratin, type I cytoskeletal 16","Keratin-16","P08779","KRT16",330,0.00781344581740221,0.0109367830904536,0.47549056027515,0.562609325926663,297,-0.0326765790815134,0.0154717124687443,0.0355366992766309,0.086060441209904,627,-0.0057,0.0089,0.524807460249773,0.588731582298975
"X14283.12","Ras-related protein Rab-14","RAB14","P61106","RAB14",330,-0.00763121978234116,0.0107039974083144,0.476409157620543,0.563505661480733,297,-0.0289020350828605,0.0196377119196469,0.142165811525771,0.250288643214221,627,-0.0125,0.0094,0.181970085860998,0.24163425109236
"X14175.78","SCP2 sterol-binding domain-containing protein 1","SCP2D","Q9UJQ7","SCP2D1",313,-0.0232291054380311,0.0325878091418697,0.476510135039625,0.563505661480733,297,-0.0932847581950002,0.051440065517736,0.0707901819431997,0.147228516701016,610,-0.0433,0.0275,0.114815362149688,0.162067893864722
"X13717.15","Ficolin-2","FCN2","Q15485","FCN2",319,-0.0151360394033381,0.0212561406104222,0.476955231249042,0.563876979000036,297,-0.0713617665225272,0.0214875067814682,0.00101107789378891,0.00469109603148447,616,-0.0429,0.0151,0.00446683592150963,0.00917910238815715
"X4874.3","Angiogenin","Angiogenin","P03950","ANG",315,0.0111104695642498,0.0156097147658205,0.477155313627907,0.563958506159282,297,-0.0320868799271575,0.0185908268045796,0.0854174578658727,0.170096040739811,612,-0.0068,0.012,0.575439937337157,0.635095501792946
"X2805.6","Angiotensin-converting enzyme 2","ACE2","Q9BYF1","ACE2",331,-0.00763387105329404,0.0107595760195103,0.478533658086657,0.565432215228218,297,0.000496199898319912,0.0196736139362398,0.979895499734725,0.988355824058373,628,-0.0058,0.0094,0.537031796370253,0.600097104751483
"X16323.8","Neurexin-3","NRX3A","Q9Y4C0","NRXN3",316,0.0168104077438733,0.0237589089789147,0.479770481771022,0.566737940702325,297,-0.104064038321939,0.0215823391292375,2.29734230040866e-06,2.62789075373874e-05,613,-0.0494,0.016,0.00199526231496888,0.00449299644852416
"X6391.52","Leukocyte immunoglobulin-like receptor subfamily A member 3","LIRA3","Q8N6C8","LILRA3",324,0.0237456862453662,0.0335874672947342,0.480104558238643,0.566976854745855,297,0.0620908119473012,0.0606967346430191,0.307172662249406,0.440676991439191,621,0.0327,0.0294,0.263026799189538,0.332240312280236
"X3554.24","Adiponectin","Adiponectin","Q15848","ADIPOQ",327,-0.0230724041480904,0.032647113427465,0.480260592475169,0.567005437341669,297,-0.0384355579938717,0.0294238211495937,0.192491100533217,0.312689234095222,624,-0.0315,0.0219,0.147910838816821,0.201892896779164
"X4230.1","Eukaryotic translation initiation factor 4 gamma 2","IF4G2","P78344","EIF4G2",332,-0.0192483057330794,0.0273541804699857,0.482148638986077,0.569027108824891,297,-0.116775315229067,0.0594564096586686,0.0504760521944536,0.113189520588292,629,-0.0363,0.0249,0.144543977074593,0.19811460975074
"X11328.9","U6 snRNA phosphodiesterase","USB1","Q9BQ65","USB1",330,0.00387274971832174,0.00550472597240263,0.482237575370083,0.569027108824891,297,-0.0174687592874771,0.00940379943509263,0.0642318929316985,0.137102417617486,627,-0.0016,0.0048,0.741310241300917,0.783577131441447
"X14132.21","HERV-H LTR-associating protein 2","HHLA2","Q9UM44","HHLA2",326,0.00536865057045798,0.00763327627240767,0.48237465406555,0.569032744688955,297,0.0137598204887638,0.0130894553509476,0.294032414193541,0.425945912241974,623,0.0075,0.0066,0.257039578276886,0.325538052464337
"X18931.40","Slit homolog 3 protein","SLIT3","O75094","SLIT3",313,0.00717388039493194,0.0102038760164287,0.482563432774611,0.569090133608939,297,-0.0249545640325811,0.0192642268086511,0.196214587164073,0.317597381879362,610,1e-04,0.009,0.977237220955811,0.979058301265069
"X3874.8","Ubiquitin-conjugating enzyme E2 L3","UB2L3","P68036","UBE2L3",332,0.00958177175663151,0.0136336537676952,0.482687934760616,0.569090133608939,297,0.0352524783040535,0.0276572791199827,0.20346116503082,0.325674161070918,629,0.0146,0.0122,0.234422881531992,0.301150780606063
"X13950.9","Collagen type IV alpha-3-binding protein","C43BP","Q9Y5P4","CERT1",332,-0.013989874103146,0.0199411060417299,0.483462172117471,0.569846753159014,297,0.0268736283199203,0.0194050493832795,0.167150545893318,0.281188794961204,629,0.007,0.0139,0.616595001861482,0.671726216566929
"X11568.2","Peptidyl-prolyl cis-trans isomerase FKBP1B","FKB1B","P68106","FKBP1B",331,-0.0201762724332934,0.0287919001702514,0.483960714605571,0.570278091374948,297,-0.0301380235971318,0.0219878302721835,0.171534656866431,0.286735545737474,628,-0.0265,0.0175,0.128824955169313,0.179545084958917
"X8974.172","Collagen alpha-1(XV) chain","COFA1","P39059","COL15A1",317,-0.0153150494045768,0.0218679409542746,0.484245540410364,0.570457427911524,297,-0.0480420259587402,0.021602964446842,0.0269251669795071,0.0691373989127523,614,-0.0319,0.0154,0.0380189396320561,0.0611974024541442
"X3220.40","Proto-oncogene tyrosine-protein kinase receptor Ret","RET","P07949","RET",324,-0.0169347725755589,0.0242394851742531,0.485293261044062,0.571473045461298,297,0.00931083670069682,0.028047688489869,0.740155041775999,0.822160856063681,621,-0.0057,0.0183,0.758577575029184,0.799275392013846
"X9451.20","Uromodulin","Uromodulin","P07911","UMOD",312,-0.0182571292294454,0.026136024770342,0.485377208873172,0.571473045461298,297,-0.0396615015283095,0.0269673396210016,0.142446347698385,0.25047931407496,609,-0.0286,0.0188,0.125892541179417,0.176143077297551
"X12385.4","Calpain-3","CAN3","P20807","CAPN3",329,-0.00934604575826991,0.0133841931573121,0.485506279496764,0.571473045461298,297,0.0166923467021228,0.0234637235499928,0.477399569943123,0.611766319661122,626,-0.003,0.0116,0.794328234724281,0.829426010572745
"X13570.43","Vigilin","VIGLN","Q00341","HDLBP",332,0.0128173645678338,0.0183695088843957,0.485837290707398,0.571706207204519,297,0.0176737314187809,0.0235112214018564,0.452830166304823,0.590009859217523,629,0.0147,0.0145,0.309029543251359,0.379536283701912
"X12849.25","GSK3-beta interaction protein","GSKIP","Q9P0R6","GSKIP",329,0.00573152163839534,0.00825408371159032,0.487947041677555,0.574031790551194,297,-0.0247498667994396,0.0162572237230161,0.12899679978952,0.233213634255875,626,-5e-04,0.0074,0.954992586021436,0.960800728065075
"X13967.14","Thioredoxin reductase 1, cytoplasmic","Thioredoxin reductase 1","Q16881","TXNRD1",332,0.0123564280682523,0.017809511754209,0.488302753429045,0.57429317541655,297,0.18292464222569,0.0282247328897363,3.88704112904321e-10,1.72352205113555e-08,629,0.0609,0.0151,5.24807460249772e-05,0.000175657345255585
"X11431.235","ATP-dependent DNA helicase Q1","RECQ1","P46063","RECQL",332,0.0141678843827519,0.0204381249349786,0.488679891200233,0.574579609637015,297,0.0222964119185881,0.0229767867050146,0.332658691134444,0.467483693589193,629,0.0178,0.0153,0.245470891568503,0.313750462001822
"X10054.3","Gigaxonin","GAN","Q9H2C0","GAN",329,-0.0054977774138215,0.0079696588319699,0.490798865737898,0.576913342863815,297,-0.0159469194749806,0.0202828446636959,0.43237428493086,0.570092519769353,626,-0.0069,0.0074,0.354813389233575,0.425202671243691
"X13955.33","Death-associated protein kinase 1","DAPK1","P53355","DAPK1",332,-0.0125119510323189,0.0181531472977282,0.491167525957552,0.577188942388915,297,-0.0201082184624612,0.0179513955091286,0.263574362598188,0.393349525862181,629,-0.0164,0.0128,0.199526231496888,0.261475417936659
"X3049.61","Trypsin-1","Trypsin","P07477","PRSS1",320,0.0245817925516208,0.0358831736611165,0.493825492374674,0.580070754345452,297,0.0160103929171887,0.0287544676610326,0.578094288254238,0.698422340949853,617,0.0194,0.0224,0.389045144994281,0.458810849635427
"X19568.17","Interleukin-15","IL-15","P40933","IL15",332,0.00984411267474959,0.0143770423440114,0.494020663828618,0.580070754345452,297,-0.00502715356779067,0.0195363878485157,0.797111627968985,0.867723895695926,629,0.0046,0.0116,0.691830970918937,0.739270808924806
"X9834.62","Alcohol dehydrogenase 1B","ADH1B","P00325","ADH1B",313,0.00594062608155082,0.00867556452771674,0.494024453189349,0.580070754345452,297,0.000459266759951444,0.0187894464727837,0.980516158276551,0.988560711848909,610,0.005,0.0079,0.524807460249773,0.588731582298975
"X13976.9","Rho guanine nucleotide exchange factor 1","ARHG1","Q92888","ARHGEF1",332,-0.0155846188438413,0.0227742733090662,0.494274395365379,0.580205833642602,297,-0.0418767437437192,0.024610077775107,0.089896670968274,0.177035522818016,629,-0.0277,0.0167,0.0977237220955811,0.140948936530213
"X12799.65","DnaJ homolog subfamily C member 27","DJC27","Q9NZQ0","DNAJC27",330,-0.00476104415878517,0.00696912404624445,0.495000029891524,0.580899080099166,297,-0.0254101939741237,0.0136829041673406,0.0643106035065825,0.137202334167565,627,-0.009,0.0062,0.147910838816821,0.201892896779164
"X17765.3","Snurportin-1","SPN1","O95149","SNUPN",332,0.0215723236079054,0.0316062834656221,0.495394381845281,0.581203283228738,297,-0.0931937823437592,0.0387030719499382,0.0166659179639327,0.0477549055049131,629,-0.0243,0.0245,0.323593656929628,0.393936121838192
"X8660.5","Olfactomedin-like protein 3","OLFL3","Q9NRN5","OLFML3",316,0.0128177679146148,0.0189298723065674,0.4988439774963,0.585031624727416,297,-0.0309941163566539,0.0143289670610004,0.0313523304463867,0.0783582704820702,613,-0.015,0.0114,0.186208713666287,0.246122826514659
"X18877.15","Calponin-2","CNN2","Q99439","CNN2",332,-0.012390829331146,0.0183043487860247,0.49893558484853,0.585031624727416,297,-0.028636754169302,0.0161890163978353,0.0779580183429676,0.15838329565097,629,-0.0215,0.0121,0.0758577575029184,0.112466120310256
"X13590.1","Oligoribonuclease, mitochondrial","ORN","Q9Y3B8","REXO2",332,-0.0137275520562185,0.020285168826208,0.499065573384071,0.585031624727416,297,0.0594462339301917,0.0356708378621549,0.0966854363739491,0.18723280587319,629,0.0042,0.0176,0.812830516164099,0.845461680779151
"X9874.28","Cyclin-dependent kinase 4 inhibitor B","p15-INK4b","P42772","CDKN2B",328,0.00442185023152975,0.00657126609940305,0.501496764425072,0.587701154531391,297,-0.0014616418147276,0.0133469162822214,0.912872221897295,0.948372808304412,625,0.0033,0.0059,0.575439937337157,0.635095501792946
"X16769.20","Ras-related C3 botulinum toxin substrate 3","RAC3","P60763","RAC3",332,-0.0106420460359058,0.0158196768460645,0.501616121433326,0.587701154531391,297,0.0832513557437659,0.0208422717032142,8.22320521213193e-05,0.000566794961816978,629,0.0237,0.0126,0.0602559586074358,0.0920642550517163
"X8337.65","Receptor-type tyrosine-protein phosphatase U","PTPRU","Q92729","PTPRU",322,0.0151828748034358,0.0225912927415194,0.502039651195155,0.58803718403877,297,0.000209081131911664,0.0223775314982006,0.992551595017501,0.995880182392021,619,0.0076,0.0159,0.630957344480193,0.685116773190939
"X15482.12","Alpha-2-macroglobulin-like protein 1","A2ML1","A8K2U0","A2ML1",310,-0.0068653149211603,0.010239588350092,0.503077112291956,0.589091930293412,297,-0.0186537497830464,0.0317555311849914,0.557378954814737,0.68085398598642,607,-0.008,0.0097,0.416869383470335,0.485106931359825
"X9343.16","Interleukin-2 receptor subunit beta","IL-2 sRb","P14784","IL2RB",307,-0.0108639731860633,0.0162186780472956,0.503479871649879,0.589328283841922,297,-0.103763195667038,0.0187607891404972,7.09919722850078e-08,1.35104633981336e-06,604,-0.0506,0.0123,3.71535229097173e-05,0.000129285843070141
"X18860.2","Calcium/calmodulin-dependent protein kinase kinase 1","CaMKK alpha","Q8N5S9","CAMKK1",329,0.00431623608729208,0.00644530093495715,0.503552997702642,0.589328283841922,297,0.00610422766313401,0.0134475634973852,0.650218895527774,0.754611837470307,626,0.0047,0.0058,0.426579518801593,0.494666624525654
"X7860.9","Probable E3 ubiquitin-protein ligase HERC4","HERC4","Q5GLZ8","HERC4",331,0.00390947563298581,0.00585507608760359,0.504801856641468,0.590509768183503,297,0.0292296655943043,0.00936525509171083,0.00198298846648032,0.00830904041218259,628,0.011,0.005,0.0263026799189538,0.0444859718173104
"X18261.34","Protein NATD1","NATD1","Q8N6N6","NATD1",327,0.00544884285048345,0.0081616545564165,0.504866655406751,0.590509768183503,297,-0.0176444141696821,0.0145497930342532,0.226231249426926,0.351778960153727,624,-1e-04,0.0071,1,1
"X5676.54","Agouti-signaling protein","ASIP","P42127","ASIP",332,-0.00431653243467724,0.00646869176059089,0.50506246078971,0.590509768183503,297,-0.0264901880217884,0.0168756518160362,0.117565014706307,0.218422085637938,629,-0.0072,0.006,0.234422881531992,0.301150780606063
"X3479.71","Trypsin-3","TRY3","P35030","PRSS3",329,0.00543864973437092,0.0081528738265768,0.505202381496357,0.590509768183503,297,0.00820450142297204,0.0273008696069579,0.763993897941624,0.841038585883523,626,0.0057,0.0078,0.467735141287198,0.534892008156405
"X9259.35","Tumor necrosis factor receptor superfamily member 21","DR6","O75509","TNFRSF21",318,-0.0188311351744052,0.0282309851947206,0.505248999515297,0.590509768183503,297,-0.0582278781586581,0.0202157709750872,0.00426789328629286,0.0156622943893734,615,-0.0449,0.0164,0.00630957344480193,0.0124483832046299
"X11638.42","Beta-1,3-galactosyltransferase 2","B3GT2","O43825","B3GALT2",331,-0.00657516051221414,0.00990443349800743,0.507257716283149,0.592663615787949,297,-0.0143646098099951,0.0113695703839759,0.207447420183465,0.330476818262406,628,-0.0099,0.0075,0.181970085860998,0.24163425109236
"X10835.25","Alpha-1,4-N-acetylglucosaminyltransferase","A4GCT","Q9UNA3","A4GNT",293,-0.00961044104302357,0.0144786835055482,0.507383121142656,0.592663615787949,297,-0.0447719949365704,0.0364997579358765,0.220950190123972,0.346321708353937,590,-0.0144,0.0135,0.281838293126445,0.351154837409282
"X10552.88","NKG2-F type II integral membrane protein","NKG2F","O43908","KLRC4",330,-0.00779101974829981,0.0117427393652999,0.507505253882124,0.592663615787949,297,0.0134351028987485,0.0175446253554144,0.444435355049872,0.582601786671594,627,-0.0012,0.0098,0.891250938133746,0.908573189123783
"X3432.21","Ephrin type-A receptor 3","EPHA3","P29320","EPHA3",331,-0.00554294269109331,0.00839798258024926,0.509707661828325,0.595074010185566,297,-0.02179312097734,0.0137724476560328,0.114651120294701,0.214025376904301,628,-0.0099,0.0072,0.165958690743756,0.222919528072734
"X4922.13","C-C motif chemokine 19","MIP-3b","Q99731","CCL19",320,0.0111486875117302,0.0169293166839569,0.510679481659512,0.596046797996625,297,-0.0206038679955644,0.0158654911899664,0.195089021134969,0.315917876468939,617,-0.0058,0.0116,0.616595001861482,0.671726216566929
"X12486.8","Glutaredoxin-2, mitochondrial","GLRX2","Q9NS18","GLRX2",332,0.00771328516805185,0.0117617774222407,0.51242740408923,0.597903198410516,297,0.0409161617995846,0.0130430606971866,0.00188169561994417,0.00794403891725415,629,0.0226,0.0087,0.00954992586021436,0.0180466744836476
"X19278.19","Ras-related protein Rab-1B","RAB1B","Q9H0U4","RAB1B",332,-0.0195744393468105,0.0298570719410722,0.512548033606039,0.597903198410516,297,0.0380483059825914,0.0444649020591722,0.392871612105012,0.531123823015919,629,-0.0017,0.0248,0.954992586021436,0.960800728065075
